"","ID","Earnings"
"1453",1453,9.818
"1454",1454,9.272
"1455",1455,10.2
"1456",1456,10.021
"1457",1457,7.752
"1458",1458,9.129
"1459",1459,9.432
"1460",1460,9.537
"1461",1461,9.264
"1462",1462,7.766
"1463",1463,7.687
"1464",1464,10.659
"1465",1465,8.826
"1466",1466,10.426
"1467",1467,9.356
"1468",1468,9.77
"1469",1469,8.873
"1470",1470,7.804
"1471",1471,8.651
"1472",1472,8.484
"1473",1473,7.82
"1474",1474,8.003
"1475",1475,8.827
"1476",1476,8.94
"1477",1477,10.265
"1478",1478,7.995
"1479",1479,9.456
"1480",1480,7.962
"1481",1481,8.455
"1482",1482,7.924
"1483",1483,7.715
"1484",1484,10.187
"1485",1485,10.66
"1486",1486,9.042
"1487",1487,9.578
"1488",1488,10.448
"1489",1489,7.893
"1490",1490,9.554
"1491",1491,9.872
"1492",1492,10.239
"1493",1493,10.779
"1494",1494,7.677
"1495",1495,8.319
"1496",1496,9.54
"1497",1497,7.855
"1498",1498,9.024
"1499",1499,10.424
"1500",1500,9.564
"1501",1501,7.648
"1502",1502,9.16
"1503",1503,8.941
"1504",1504,10.109
"1505",1505,8.664
"1506",1506,10.359
"1507",1507,10.561
"1508",1508,7.964
"1509",1509,10.651
"1510",1510,8.998
"1511",1511,10.012
"1512",1512,9.844
"1513",1513,8.197
"1514",1514,8.405
"1515",1515,8.494
"1516",1516,10.643
"1517",1517,8.002
"1518",1518,9.52
"1519",1519,9.169
"1520",1520,8.956
"1521",1521,10.022
"1522",1522,9.066
"1523",1523,8.124
"1524",1524,10.162
"1525",1525,10.316
"1526",1526,9.762
"1527",1527,8.17
"1528",1528,9.668
"1529",1529,8.968
"1530",1530,7.927
"1531",1531,10.09
"1532",1532,10.256
"1533",1533,10.041
"1534",1534,8.291
"1535",1535,9.351
"1536",1536,8.615
"1537",1537,8.917
"1538",1538,10.101
"1539",1539,9.245
"1540",1540,9.661
"1541",1541,10.718
"1542",1542,10.679
"1543",1543,9.555
"1544",1544,8.001
"1545",1545,9.995
"1546",1546,10.065
"1547",1547,10.627
"1548",1548,9.563
"1549",1549,10.218
"1550",1550,7.887
"1551",1551,9.063
"1552",1552,9.23
"1553",1553,7.661
"1554",1554,8.507
"1555",1555,10.527
"1556",1556,9.534
"1557",1557,10.672
"1558",1558,9.975
"1559",1559,8.459
"1560",1560,9.584
"1561",1561,8.209
"1562",1562,8.468
"1563",1563,8.679
"1564",1564,9.925
"1565",1565,9.288
"1566",1566,10.338
"1567",1567,9.149
"1568",1568,9.934
"1569",1569,8.104
"1570",1570,9.998
"1571",1571,10.244
"1572",1572,9.243
"1573",1573,10.458
"1574",1574,10.653
"1575",1575,8.674
"1576",1576,8.629
"1577",1577,10.7
"1578",1578,8.286
"1579",1579,9.558
"1580",1580,8.973
"1581",1581,8.698
"1582",1582,8.878
"1583",1583,7.778
"1584",1584,10.441
"1585",1585,9.724
"1586",1586,10.569
"1587",1587,9.887
"1588",1588,8.474
"1589",1589,7.657
"1590",1590,7.953
"1591",1591,8.608
"1592",1592,7.712
"1593",1593,8.466
"1594",1594,9.843
"1595",1595,8.566
"1596",1596,8.346
"1597",1597,7.717
"1598",1598,10.179
"1599",1599,9.516
"1600",1600,9.021
"1601",1601,8.983
"1602",1602,10.145
"1603",1603,10.657
"1604",1604,9.55
"1605",1605,10.621
"1606",1606,8.955
"1607",1607,9.125
"1608",1608,8.509
"1609",1609,9.491
"1610",1610,9.282
"1611",1611,8.765
"1612",1612,10.47
"1613",1613,8.885
"1614",1614,10.241
"1615",1615,10.582
"1616",1616,8.482
"1617",1617,8.553
"1618",1618,9.644
"1619",1619,8.035
"1620",1620,9.043
"1621",1621,8.289
"1622",1622,7.865
"1623",1623,9.1
"1624",1624,8.702
"1625",1625,8.43
"1626",1626,10.374
"1627",1627,8.924
"1628",1628,10.782
"1629",1629,8.179
"1630",1630,10.444
"1631",1631,9.394
"1632",1632,7.889
"1633",1633,7.919
"1634",1634,8.342
"1635",1635,9.326
"1636",1636,9.315
"1637",1637,10.704
"1638",1638,8.453
"1639",1639,8.133
"1640",1640,9.361
"1641",1641,8.076
"1642",1642,8.992
"1643",1643,8.174
"1644",1644,8.561
"1645",1645,10.413
"1646",1646,8.6
"1647",1647,9.037
"1648",1648,9.637
"1649",1649,7.935
"1650",1650,8.146
"1651",1651,7.883
"1652",1652,10.594
"1653",1653,10.138
"1654",1654,8.632
"1655",1655,8.581
"1656",1656,9.457
"1657",1657,10.033
"1658",1658,8.728
"1659",1659,7.849
"1660",1660,8.715
"1661",1661,8.357
"1662",1662,10.355
"1663",1663,8.722
"1664",1664,10.067
"1665",1665,10.051
"1666",1666,9.962
"1667",1667,9.958
"1668",1668,10.634
"1669",1669,8.7
"1670",1670,8.65
"1671",1671,7.622
"1672",1672,10.023
"1673",1673,9.495
"1674",1674,8.949
"1675",1675,9.001
"1676",1676,10.215
"1677",1677,8.059
"1678",1678,9.382
"1679",1679,10.699
"1680",1680,10.06
"1681",1681,9.159
"1682",1682,9.808
"1683",1683,10.188
"1684",1684,9.754
"1685",1685,10.665
"1686",1686,10.703
"1687",1687,7.762
"1688",1688,8.008
"1689",1689,8.596
"1690",1690,7.882
"1691",1691,7.921
"1692",1692,10.322
"1693",1693,10.642
"1694",1694,10.443
"1695",1695,10.278
"1696",1696,8.091
"1697",1697,10.423
"1698",1698,7.944
"1699",1699,9.963
"1700",1700,8.937
"1701",1701,9.914
"1702",1702,8.582
"1703",1703,9.553
"1704",1704,8.181
"1705",1705,9.659
"1706",1706,8.352
"1707",1707,9.336
"1708",1708,7.983
"1709",1709,8.359
"1710",1710,10.016
"1711",1711,9.985
"1712",1712,8.79
"1713",1713,7.904
"1714",1714,9.143
"1715",1715,7.711
"1716",1716,9.048
"1717",1717,7.868
"1718",1718,7.753
"1719",1719,8.148
"1720",1720,9.744
"1721",1721,8.843
"1722",1722,9.03
"1723",1723,9.234
"1724",1724,8.335
"1725",1725,10.693
"1726",1726,10.028
"1727",1727,10.019
"1728",1728,7.704
"1729",1729,9.654
"1730",1730,8.42
"1731",1731,10.595
"1732",1732,8.389
"1733",1733,9.189
"1734",1734,10.289
"1735",1735,8.612
"1736",1736,10.321
"1737",1737,10.193
"1738",1738,9.172
"1739",1739,9.605
"1740",1740,10.373
"1741",1741,10.259
"1742",1742,9.636
"1743",1743,8.134
"1744",1744,8.248
"1745",1745,10.281
"1746",1746,8.951
"1747",1747,9.102
"1748",1748,7.923
"1749",1749,7.909
"1750",1750,9.938
"1751",1751,8.761
"1752",1752,10.339
"1753",1753,8.752
"1754",1754,7.926
"1755",1755,7.625
"1756",1756,10.758
"1757",1757,8.247
"1758",1758,9.464
"1759",1759,10.12
"1760",1760,8.74
"1761",1761,8.366
"1762",1762,9.545
"1763",1763,10.54
"1764",1764,7.894
"1765",1765,7.761
"1766",1766,7.792
"1767",1767,9.664
"1768",1768,9.046
"1769",1769,10.483
"1770",1770,8.502
"1771",1771,8.796
"1772",1772,10.549
"1773",1773,9.795
"1774",1774,10.116
"1775",1775,10.557
"1776",1776,8.418
"1777",1777,8.478
"1778",1778,9.504
"1779",1779,9.036
"1780",1780,10.559
"1781",1781,9.922
"1782",1782,9.961
"1783",1783,8.473
"1784",1784,9.541
"1785",1785,9.693
"1786",1786,7.719
"1787",1787,9.674
"1788",1788,8.824
"1789",1789,7.769
"1790",1790,10.675
"1791",1791,9.005
"1792",1792,7.708
"1793",1793,9.781
"1794",1794,8.386
"1795",1795,10.088
"1796",1796,9.311
"1797",1797,8.825
"1798",1798,10.371
"1799",1799,9.321
"1800",1800,9.57
"1801",1801,8.647
"1802",1802,9.263
"1803",1803,8.793
"1804",1804,8.707
"1805",1805,9.07
"1806",1806,10.688
"1807",1807,8.333
"1808",1808,8.965
"1809",1809,9.692
"1810",1810,10.418
"1811",1811,10.185
"1812",1812,8.438
"1813",1813,7.671
"1814",1814,9.334
"1815",1815,9.154
"1816",1816,10.401
"1817",1817,8.487
"1818",1818,10.625
"1819",1819,9.358
"1820",1820,9.078
"1821",1821,10.24
"1822",1822,9.058
"1823",1823,9.072
"1824",1824,9.566
"1825",1825,8.414
"1826",1826,10.519
"1827",1827,8.233
"1828",1828,9.089
"1829",1829,10.272
"1830",1830,8.007
"1831",1831,8.831
"1832",1832,10.593
"1833",1833,8.758
"1834",1834,10.514
"1835",1835,8.928
"1836",1836,10.323
"1837",1837,8.285
"1838",1838,7.691
"1839",1839,10.399
"1840",1840,10
"1841",1841,8.172
"1842",1842,10.768
"1843",1843,8.298
"1844",1844,7.797
"1845",1845,8.628
"1846",1846,9.497
"1847",1847,9.256
"1848",1848,8.78
"1849",1849,8.283
"1850",1850,9.257
"1851",1851,7.934
"1852",1852,9.241
"1853",1853,9.434
"1854",1854,9.61
"1855",1855,9.634
"1856",1856,9.224
"1857",1857,9.785
"1858",1858,10.35
"1859",1859,8.8
"1860",1860,8.703
"1861",1861,9.406
"1862",1862,8.768
"1863",1863,8.464
"1864",1864,8.764
"1865",1865,9.839
"1866",1866,9.645
"1867",1867,7.866
"1868",1868,10.106
"1869",1869,7.847
"1870",1870,8.845
"1871",1871,7.659
"1872",1872,10.48
"1873",1873,10.777
"1874",1874,10.49
"1875",1875,8.797
"1876",1876,8.918
"1877",1877,9.116
"1878",1878,9.053
"1879",1879,9.678
"1880",1880,9.305
"1881",1881,10.581
"1882",1882,9.286
"1883",1883,7.807
"1884",1884,9.247
"1885",1885,7.801
"1886",1886,9.019
"1887",1887,10.752
"1888",1888,8.348
"1889",1889,9.132
"1890",1890,8.262
"1891",1891,8.598
"1892",1892,8.691
"1893",1893,7.815
"1894",1894,9.761
"1895",1895,10.412
"1896",1896,9.388
"1897",1897,7.667
"1898",1898,8.375
"1899",1899,8.966
"1900",1900,9.118
"1901",1901,8.204
"1902",1902,9.708
"1903",1903,9.959
"1904",1904,9.841
"1905",1905,9.4
"1906",1906,10.027
"1907",1907,8.276
"1908",1908,10.135
"1909",1909,9.164
"1910",1910,9.514
"1911",1911,9.778
"1912",1912,8.557
"1913",1913,8.648
"1914",1914,9.796
"1915",1915,9.662
"1916",1916,9.054
"1917",1917,9.302
"1918",1918,8.528
"1919",1919,8.779
"1920",1920,9.673
"1921",1921,8.532
"1922",1922,9.98
"1923",1923,7.966
"1924",1924,8.652
"1925",1925,9.493
"1926",1926,8.089
"1927",1927,10.747
"1928",1928,10.762
"1929",1929,8.747
"1930",1930,9.877
"1931",1931,8.114
"1932",1932,8.819
"1933",1933,7.703
"1934",1934,8.409
"1935",1935,9.249
"1936",1936,9.178
"1937",1937,9.407
"1938",1938,9.331
"1939",1939,8.638
"1940",1940,9.187
"1941",1941,9.192
"1942",1942,9.472
"1943",1943,7.739
"1944",1944,7.842
"1945",1945,8.429
"1946",1946,10.525
"1947",1947,9.585
"1948",1948,7.689
"1949",1949,9.837
"1950",1950,8.732
"1951",1951,10.169
"1952",1952,9.211
"1953",1953,8.828
"1954",1954,8.984
"1955",1955,8.27
"1956",1956,10.608
"1957",1957,9.145
"1958",1958,9.811
"1959",1959,7.994
"1960",1960,9.11
"1961",1961,8.399
"1962",1962,10.068
"1963",1963,9.946
"1964",1964,9.936
"1965",1965,8.388
"1966",1966,10.255
"1967",1967,8.579
"1968",1968,8.105
"1969",1969,8.223
"1970",1970,8.331
"1971",1971,9.237
"1972",1972,8.59
"1973",1973,9.524
"1974",1974,9.882
"1975",1975,9.24
"1976",1976,8.212
"1977",1977,8.355
"1978",1978,9.239
"1979",1979,10.17
"1980",1980,10.043
"1981",1981,10.202
"1982",1982,7.871
"1983",1983,10.553
"1984",1984,8.573
"1985",1985,8.031
"1986",1986,8.833
"1987",1987,10.04
"1988",1988,7.78
"1989",1989,8.401
"1990",1990,7.777
"1991",1991,7.877
"1992",1992,9.895
"1993",1993,10.681
"1994",1994,10.363
"1995",1995,9.56
"1996",1996,8.41
"1997",1997,7.982
"1998",1998,10.73
"1999",1999,9.203
"2000",2000,7.662
"2001",2001,8.021
"2002",2002,7.932
"2003",2003,9.763
"2004",2004,7.658
"2005",2005,9.916
"2006",2006,10.607
"2007",2007,8.081
"2008",2008,9.671
"2009",2009,9.283
"2010",2010,10.039
"2011",2011,8.166
"2012",2012,8.279
"2013",2013,10.427
"2014",2014,9.979
"2015",2015,10.131
"2016",2016,8.971
"2017",2017,8.625
"2018",2018,7.786
"2019",2019,9.061
"2020",2020,8.895
"2021",2021,8.69
"2022",2022,8.503
"2023",2023,10.221
"2024",2024,8.296
"2025",2025,9.783
"2026",2026,10.071
"2027",2027,8.055
"2028",2028,10.076
"2029",2029,8.108
"2030",2030,8.52
"2031",2031,9.047
"2032",2032,10.584
"2033",2033,8.848
"2034",2034,7.922
"2035",2035,10.666
"2036",2036,8.849
"2037",2037,10.32
"2038",2038,8.547
"2039",2039,7.697
"2040",2040,9.831
"2041",2041,10.345
"2042",2042,8.926
"2043",2043,8.182
"2044",2044,8.463
"2045",2045,7.856
"2046",2046,9.509
"2047",2047,8.562
"2048",2048,9.755
"2049",2049,9.821
"2050",2050,10.112
"2051",2051,9.709
"2052",2052,9.323
"2053",2053,9.359
"2054",2054,10.002
"2055",2055,7.822
"2056",2056,9.889
"2057",2057,10.543
"2058",2058,7.809
"2059",2059,9.322
"2060",2060,8.97
"2061",2061,8.093
"2062",2062,10.113
"2063",2063,9.832
"2064",2064,9.096
"2065",2065,10.769
"2066",2066,10.311
"2067",2067,8.563
"2068",2068,8.957
"2069",2069,9.47
"2070",2070,8.907
"2071",2071,7.818
"2072",2072,8.545
"2073",2073,7.991
"2074",2074,9.327
"2075",2075,10.257
"2076",2076,8.364
"2077",2077,9.506
"2078",2078,10.02
"2079",2079,9.423
"2080",2080,10.511
"2081",2081,9.451
"2082",2082,10.384
"2083",2083,7.678
"2084",2084,8.823
"2085",2085,8.394
"2086",2086,8.617
"2087",2087,7.896
"2088",2088,9.275
"2089",2089,9.969
"2090",2090,8.565
"2091",2091,8.974
"2092",2092,9.223
"2093",2093,9.363
"2094",2094,10.528
"2095",2095,9.85
"2096",2096,10.404
"2097",2097,10.258
"2098",2098,8.489
"2099",2099,10.416
"2100",2100,8.392
"2101",2101,7.668
"2102",2102,9.304
"2103",2103,10.23
"2104",2104,7.906
"2105",2105,9.383
"2106",2106,10.579
"2107",2107,8.701
"2108",2108,10.223
"2109",2109,9.912
"2110",2110,7.751
"2111",2111,10.282
"2112",2112,8.486
"2113",2113,8.154
"2114",2114,9.099
"2115",2115,8.128
"2116",2116,8.888
"2117",2117,9.181
"2118",2118,10.305
"2119",2119,8.127
"2120",2120,8.29
"2121",2121,9.682
"2122",2122,7.941
"2123",2123,7.974
"2124",2124,10.568
"2125",2125,10.6
"2126",2126,8.544
"2127",2127,7.963
"2128",2128,7.74
"2129",2129,9.528
"2130",2130,8.645
"2131",2131,10.331
"2132",2132,9.279
"2133",2133,9.37
"2134",2134,9.663
"2135",2135,8.447
"2136",2136,8.525
"2137",2137,7.857
"2138",2138,8.558
"2139",2139,8.526
"2140",2140,10.701
"2141",2141,9.015
"2142",2142,10.671
"2143",2143,10.252
"2144",2144,10.796
"2145",2145,10.449
"2146",2146,7.669
"2147",2147,9.442
"2148",2148,7.774
"2149",2149,9.838
"2150",2150,8.62
"2151",2151,8.145
"2152",2152,10.042
"2153",2153,9.579
"2154",2154,10.375
"2155",2155,10.439
"2156",2156,8.187
"2157",2157,8.177
"2158",2158,10.128
"2159",2159,9.954
"2160",2160,10.732
"2161",2161,9.374
"2162",2162,9.328
"2163",2163,10.749
"2164",2164,9.513
"2165",2165,8.48
"2166",2166,9.436
"2167",2167,9.471
"2168",2168,9.135
"2169",2169,8.673
"2170",2170,8.829
"2171",2171,8.963
"2172",2172,9.079
"2173",2173,8.687
"2174",2174,9.193
"2175",2175,10.62
"2176",2176,9.123
"2177",2177,10.565
"2178",2178,9.994
"2179",2179,10.787
"2180",2180,9.573
"2181",2181,8.675
"2182",2182,8.421
"2183",2183,9.617
"2184",2184,7.793
"2185",2185,10.126
"2186",2186,9.79
"2187",2187,10.271
"2188",2188,8.881
"2189",2189,8.669
"2190",2190,8.815
"2191",2191,8.444
"2192",2192,10.031
"2193",2193,9.447
"2194",2194,8.07
"2195",2195,8.745
"2196",2196,10.604
"2197",2197,10.586
"2198",2198,9.238
"2199",2199,8.753
"2200",2200,9.756
"2201",2201,9.908
"2202",2202,8.616
"2203",2203,10.411
"2204",2204,9.271
"2205",2205,10.229
"2206",2206,8.11
"2207",2207,10.342
"2208",2208,8.024
"2209",2209,9.489
"2210",2210,10.344
"2211",2211,9.952
"2212",2212,10.466
"2213",2213,10.734
"2214",2214,9.473
"2215",2215,9.422
"2216",2216,8.381
"2217",2217,8.208
"2218",2218,9.34
"2219",2219,10.136
"2220",2220,8.903
"2221",2221,8.899
"2222",2222,9.655
"2223",2223,10.534
"2224",2224,10.719
"2225",2225,10.297
"2226",2226,9.156
"2227",2227,8.316
"2228",2228,8.897
"2229",2229,7.698
"2230",2230,8.751
"2231",2231,8.808
"2232",2232,8.936
"2233",2233,10.386
"2234",2234,9.529
"2235",2235,8.938
"2236",2236,8.618
"2237",2237,10.496
"2238",2238,9.611
"2239",2239,10.21
"2240",2240,10.376
"2241",2241,8.325
"2242",2242,8.708
"2243",2243,10.055
"2244",2244,9.031
"2245",2245,10.034
"2246",2246,8.654
"2247",2247,9.214
"2248",2248,9.536
"2249",2249,7.767
"2250",2250,9.5
"2251",2251,9.539
"2252",2252,8.75
"2253",2253,8.757
"2254",2254,8.61
"2255",2255,8.543
"2256",2256,7.931
"2257",2257,7.946
"2258",2258,9.062
"2259",2259,8.156
"2260",2260,10.232
"2261",2261,9.802
"2262",2262,9.987
"2263",2263,7.806
"2264",2264,9.31
"2265",2265,8.384
"2266",2266,10.745
"2267",2267,10.74
"2268",2268,8.812
"2269",2269,10.247
"2270",2270,10.317
"2271",2271,9.113
"2272",2272,8.186
"2273",2273,10.353
"2274",2274,8.434
"2275",2275,10.656
"2276",2276,8.472
"2277",2277,8.041
"2278",2278,9.613
"2279",2279,9.167
"2280",2280,10.754
"2281",2281,8.317
"2282",2282,8.341
"2283",2283,10.017
"2284",2284,9.551
"2285",2285,8.32
"2286",2286,10.153
"2287",2287,9.941
"2288",2288,9.63
"2289",2289,8.159
"2290",2290,10.574
"2291",2291,9.185
"2292",2292,8.203
"2293",2293,9.022
"2294",2294,9.58
"2295",2295,10.196
"2296",2296,9.675
"2297",2297,8.879
"2298",2298,10.654
"2299",2299,9.385
"2300",2300,9.387
"2301",2301,10.731
"2302",2302,9.218
"2303",2303,8.76
"2304",2304,8.721
"2305",2305,7.905
"2306",2306,9.632
"2307",2307,10.542
"2308",2308,10.706
"2309",2309,10.628
"2310",2310,8.932
"2311",2311,9.369
"2312",2312,9.301
"2313",2313,9.861
"2314",2314,10.474
"2315",2315,9.186
"2316",2316,10.383
"2317",2317,10.348
"2318",2318,7.635
"2319",2319,7.626
"2320",2320,7.916
"2321",2321,7.643
"2322",2322,10.515
"2323",2323,10.141
"2324",2324,7.992
"2325",2325,8.095
"2326",2326,9.92
"2327",2327,9.939
"2328",2328,9.438
"2329",2329,9.444
"2330",2330,9.428
"2331",2331,8.959
"2332",2332,10.073
"2333",2333,10.024
"2334",2334,8.822
"2335",2335,8.622
"2336",2336,8.23
"2337",2337,7.685
"2338",2338,8.763
"2339",2339,8.025
"2340",2340,8.835
"2341",2341,7.874
"2342",2342,9.526
"2343",2343,8.057
"2344",2344,10.069
"2345",2345,8.312
"2346",2346,10.304
"2347",2347,9.298
"2348",2348,9.792
"2349",2349,9.857
"2350",2350,8.053
"2351",2351,8.215
"2352",2352,9.725
"2353",2353,10.194
"2354",2354,8.736
"2355",2355,7.831
"2356",2356,7.908
"2357",2357,7.645
"2358",2358,10.197
"2359",2359,7.629
"2360",2360,8.642
"2361",2361,10.335
"2362",2362,7.99
"2363",2363,10.372
"2364",2364,10.637
"2365",2365,10.663
"2366",2366,9.15
"2367",2367,9.206
"2368",2368,10.692
"2369",2369,8.249
"2370",2370,9.717
"2371",2371,9.846
"2372",2372,9.033
"2373",2373,9.512
"2374",2374,7.948
"2375",2375,10.507
"2376",2376,10.038
"2377",2377,8.073
"2378",2378,7.722
"2379",2379,9.606
"2380",2380,9.848
"2381",2381,9.488
"2382",2382,7.725
"2383",2383,8.422
"2384",2384,7.742
"2385",2385,10.723
"2386",2386,8.13
"2387",2387,8.658
"2388",2388,10.242
"2389",2389,9.774
"2390",2390,10.083
"2391",2391,8.706
"2392",2392,10.324
"2393",2393,10.721
"2394",2394,9.624
"2395",2395,9.647
"2396",2396,9.057
"2397",2397,10.5
"2398",2398,8.548
"2399",2399,9.251
"2400",2400,7.726
"2401",2401,10.115
"2402",2402,9.446
"2403",2403,9.413
"2404",2404,8.527
"2405",2405,9.174
"2406",2406,9.152
"2407",2407,8.239
"2408",2408,8.754
"2409",2409,7.666
"2410",2410,10.22
"2411",2411,8.84
"2412",2412,9.812
"2413",2413,8.883
"2414",2414,9.267
"2415",2415,10.213
"2416",2416,9.78
"2417",2417,7.619
"2418",2418,8.88
"2419",2419,10.794
"2420",2420,10.097
"2421",2421,9.638
"2422",2422,8.301
"2423",2423,9.319
"2424",2424,8.097
"2425",2425,10.707
"2426",2426,9.865
"2427",2427,10.436
"2428",2428,8.786
"2429",2429,9.475
"2430",2430,9.656
"2431",2431,10.209
"2432",2432,9.379
"2433",2433,7.839
"2434",2434,9.702
"2435",2435,10.263
"2436",2436,9.459
"2437",2437,8.323
"2438",2438,8.051
"2439",2439,8.946
"2440",2440,10.139
"2441",2441,9.701
"2442",2442,8.09
"2443",2443,8.58
"2444",2444,8.681
"2445",2445,10.378
"2446",2446,9.217
"2447",2447,7.655
"2448",2448,8.272
"2449",2449,9.878
"2450",2450,9.345
"2451",2451,7.705
"2452",2452,8.838
"2453",2453,8.151
"2454",2454,9.29
"2455",2455,7.881
"2456",2456,8.465
"2457",2457,7.699
"2458",2458,8.875
"2459",2459,8.111
"2460",2460,10.085
"2461",2461,7.949
"2462",2462,10.566
"2463",2463,8.372
"2464",2464,8.413
"2465",2465,10.615
"2466",2466,8.117
"2467",2467,8.693
"2468",2468,9.097
"2469",2469,10.27
"2470",2470,7.615
"2471",2471,9.517
"2472",2472,10.541
"2473",2473,10.291
"2474",2474,9.346
"2475",2475,8.168
"2476",2476,7.851
"2477",2477,9.303
"2478",2478,9.716
"2479",2479,9.367
"2480",2480,9.424
"2481",2481,8.508
"2482",2482,10.157
"2483",2483,8.496
"2484",2484,8.471
"2485",2485,10.155
"2486",2486,7.628
"2487",2487,9.765
"2488",2488,7.979
"2489",2489,9.318
"2490",2490,8.846
"2491",2491,8.477
"2492",2492,9.589
"2493",2493,7.75
"2494",2494,9.333
"2495",2495,9.859
"2496",2496,8.554
"2497",2497,10.105
"2498",2498,9.711
"2499",2499,8.079
"2500",2500,8.996
"2501",2501,11.439
"2502",2502,11.32
"2503",2503,16.277
"2504",2504,15.908
"2505",2505,14.615
"2506",2506,14.339
"2507",2507,11.629
"2508",2508,14.594
"2509",2509,14.579
"2510",2510,13
"2511",2511,15.953
"2512",2512,11.89
"2513",2513,15.17
"2514",2514,13.438
"2515",2515,15.867
"2516",2516,16.913
"2517",2517,12.256
"2518",2518,17.062
"2519",2519,15.242
"2520",2520,13.366
"2521",2521,16.381
"2522",2522,15.289
"2523",2523,10.959
"2524",2524,14.849
"2525",2525,12.7
"2526",2526,14.347
"2527",2527,11.838
"2528",2528,15.354
"2529",2529,17.02
"2530",2530,13.386
"2531",2531,16.153
"2532",2532,15.249
"2533",2533,13.66
"2534",2534,15.45
"2535",2535,14.998
"2536",2536,10.857
"2537",2537,11.767
"2538",2538,15.314
"2539",2539,11.93
"2540",2540,13.873
"2541",2541,12.377
"2542",2542,16.705
"2543",2543,11.015
"2544",2544,16.863
"2545",2545,14.895
"2546",2546,12.182
"2547",2547,12.563
"2548",2548,16.11
"2549",2549,11.216
"2550",2550,13.31
"2551",2551,13.376
"2552",2552,13.514
"2553",2553,13.728
"2554",2554,11.133
"2555",2555,14.326
"2556",2556,14.031
"2557",2557,16.897
"2558",2558,16.006
"2559",2559,10.869
"2560",2560,14.72
"2561",2561,14.832
"2562",2562,11.851
"2563",2563,13.687
"2564",2564,13.718
"2565",2565,13.486
"2566",2566,12.22
"2567",2567,16.519
"2568",2568,12.462
"2569",2569,13.311
"2570",2570,11.99
"2571",2571,14.954
"2572",2572,13.901
"2573",2573,14.773
"2574",2574,16.545
"2575",2575,13.552
"2576",2576,12.491
"2577",2577,14.848
"2578",2578,14.22
"2579",2579,16.167
"2580",2580,11.565
"2581",2581,16.094
"2582",2582,11.699
"2583",2583,11.82
"2584",2584,11.245
"2585",2585,16.195
"2586",2586,11.997
"2587",2587,14.676
"2588",2588,15.869
"2589",2589,15.306
"2590",2590,14.487
"2591",2591,16.648
"2592",2592,12.006
"2593",2593,12.52
"2594",2594,12.071
"2595",2595,15.415
"2596",2596,14.377
"2597",2597,15.718
"2598",2598,15.368
"2599",2599,15.506
"2600",2600,16.322
"2601",2601,11.831
"2602",2602,13.609
"2603",2603,17.034
"2604",2604,15.01
"2605",2605,14.626
"2606",2606,14.839
"2607",2607,13.962
"2608",2608,13.76
"2609",2609,13.823
"2610",2610,16.126
"2611",2611,15.86
"2612",2612,14.997
